"StkCodiceFornitore"|"StkRagSocFornitore"|"StkAnaArtCodice"|"StkAnaArtDescrizione"|"StkQuantitaTotale"|"StkQuantitaImpegnata"|"StkQuantitaDisponibile"
"FO20170525_PO32333"|"BladeeRose"|"RB3A013752"|"BLADEeROSE-5060257465804-Leggings Oheo Owl 0-6m"|"0000000002"|"0000000000"|"0000000002"
"FO20170525_PO32333"|"BladeeRose"|"RB3A013774"|"BLADEeROSE-5060257466153-Leggings Pineapple 0-6m"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32333"|"BladeeRose"|"RB3A013832"|"BLADEeROSE-5060257465651-Leggings Racing car 0-6m"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32333"|"BladeeRose"|"RB3A013833"|"BLADEeROSE-5060257465668-Leggings Racing car 6-12m"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32333"|"BladeeRose"|"RB3A013834"|"BLADEeROSE-5060257465675-Leggings Racing car 1-2y"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32333"|"BladeeRose"|"RB3A013838"|"BLADEeROSE-5060257465866-Leggings Rainbow 6-12m"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32333"|"BladeeRose"|"RB3A013840"|"BLADEeROSE-5060257465880-Leggings Rainbow 2-3y"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32333"|"BladeeRose"|"RB3A013851"|"BLADEeROSE-5060257466207-Leggings Red Daisy 0-6m"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32333"|"BladeeRose"|"RB3A013890"|"BLADEeROSE-5060257461875-Leggings Rocket 6-12m"|"0000000003"|"0000000000"|"0000000003"
"FO20170525_PO32333"|"BladeeRose"|"RB3A013903"|"BLADEeROSE-5060257465576-Leggings Rudolf  2-3y"|"0000000002"|"0000000000"|"0000000002"
"FO20170525_PO32333"|"BladeeRose"|"RB3A013980"|"BLADEeROSE-5060257465613-Leggings Tractor 6-12m"|"0000000004"|"0000000000"|"0000000004"
"FO20170525_PO32333"|"BladeeRose"|"RB3A013981"|"BLADEeROSE-5060257465620-Leggings Tractor 1-2y"|"0000000002"|"0000000000"|"0000000002"
"FO20170525_PO32333"|"BladeeRose"|"RB3A013989"|"BLADEeROSE-5060257464104-Leggings Unicorn 0-6m"|"0000000002"|"0000000000"|"0000000002"
"FO20170525_PO32333"|"BladeeRose"|"RB3A014010"|"BLADEeROSE-5060257465910-Leggings Zap! (Atol) 6-12m"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32333"|"BladeeRose"|"RB3A014011"|"BLADEeROSE-5060257465927-Leggings Zap! (Atol) 1-2y"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008897"|"TYRRELL KATZ-Borraccia Giungla"|"0000000003"|"0000000000"|"0000000003"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008903"|"TYRRELL KATZ-Lunch Box motori"|"0000000004"|"0000000000"|"0000000004"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008919"|"TYRRELL KATZ-Snack Boxes elefanti"|"0000000004"|"0000000000"|"0000000004"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008922"|"TYRRELL KATZ-Snack Boxes giardino segreto"|"0000000004"|"0000000000"|"0000000004"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008924"|"TYRRELL KATZ-Bicchiere motori"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008930"|"TYRRELL KATZ-Bicchiere elefanti"|"0000000003"|"0000000000"|"0000000003"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008932"|"TYRRELL KATZ-Bicchiere giardino segreto"|"0000000004"|"0000000000"|"0000000004"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008938"|"TYRRELL KATZ-Ciotola Giungla"|"0000000005"|"0000000000"|"0000000005"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008939"|"TYRRELL KATZ-Ciotola elefanti"|"0000000006"|"0000000000"|"0000000006"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008948"|"TYRRELL KATZ-Piatto elefanti"|"0000000006"|"0000000000"|"0000000006"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008976"|"TYRRELL KATZ-Posate motori"|"0000000002"|"0000000000"|"0000000002"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008977"|"TYRRELL KATZ-Posate dinosauri"|"0000000002"|"0000000000"|"0000000002"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008980"|"TYRRELL KATZ-Posate elefanti"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008982"|"TYRRELL KATZ-Vassoio con scomparti motori"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008985"|"TYRRELL KATZ-Vassoio con scomparti Giungla"|"0000000005"|"0000000000"|"0000000005"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008986"|"TYRRELL KATZ-Vassoio con scomparti elefanti"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A008994"|"TYRRELL KATZ-Bavaglino Giungla"|"0000000003"|"0000000000"|"0000000003"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A009004"|"TYRRELL KATZ-Sacca elefanti"|"0000000004"|"0000000000"|"0000000004"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A009015"|"TYRRELL KATZ-Zainetto Asilo Mini giardino segreto"|"0000000002"|"0000000000"|"0000000002"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A017838"|"TYRRELL KATZ-04TR-Monsters Training Cup"|"0000000006"|"0000000000"|"0000000006"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A017839"|"TYRRELL KATZ-04CT-Monsters Compartment Tray"|"0000000006"|"0000000000"|"0000000006"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A017844"|"TYRRELL KATZ-04BT2-Monsters Drinking Bottle"|"0000000003"|"0000000000"|"0000000003"
"FO20170525_PO32334"|"Tyrrell Katz"|"RB3A017860"|"TYRRELL KATZ-03LU2-Under The Sea Lunch Bag"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32338"|"Liliputi"|"RB3A017537"|"LILIPUTI-2006004020004-Stretchy Wrap Elegance"|"0000000002"|"0000000000"|"0000000002"
"FO20170525_PO32339"|"BABYDAM"|"RB3A019592"|"BABYDAM-babydam3-Babydam Riduttore per Vasca da Bagno Arancione e Bianco"|"0000000005"|"0000000000"|"0000000005"
"FO20170525_PO32340"|"Wishbone"|"RB3A008386"|"WISHBONE-WBBM3-Manopole Verdi per Bici-triciclo"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32340"|"Wishbone"|"RB3A008387"|"WISHBONE-WBBM4-Manopole Blu per Bici-triciclo"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32340"|"Wishbone"|"RB3A008388"|"WISHBONE-WBBM5-Manopole Rosse per Bici-triciclo"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32340"|"Wishbone"|"RB3A008390"|"WISHBONE-WBBM7-Manopole Nere per Bici-triciclo"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32342"|"BOIKIDO"|"RB3A018747"|"BOIKIDO-BKD80890070-Boikido Metro da Muro Albero"|"0000000001"|"0000000000"|"0000000001"
"FO20170525_PO32344"|"Yookidoo"|"RB3A017756"|"YOOKIDOO-YKD40127-Gymotion Tummy PlayLand"|"0000000002"|"0000000000"|"0000000002"
"FO20170526_PO32347"|"Munchkin"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000012"|"0000000000"|"0000000012"
"FO20170526_PO32349"|"Daikos"|"RB3A020269"|"DAIKOS-SQC463JR18-Occhialini Subacquei Junior Blu"|"0000000002"|"0000000000"|"0000000002"
"FO20170526_PO32349"|"Daikos"|"RB3A020271"|"DAIKOS-SQC463JR45-Occhialini Subacquei Junior Arancioni"|"0000000002"|"0000000000"|"0000000002"
"FO20170526_PO32356"|"FUNKY BOX"|"RB3A019528"|"FUNKY BOX-8718347900250-Scatola Boys Rule"|"0000000002"|"0000000000"|"0000000002"
"FO20170526_PO32356"|"FUNKY BOX"|"RB3A019530"|"FUNKY BOX-8718347900106-Scatola Mint Mini Star"|"0000000001"|"0000000000"|"0000000001"
"FO20170526_PO32359"|"MAKE MY DAY"|"RB3A019495"|"MAKE MY DAY-BB109-Bavaglia in silicone - Frog"|"0000000001"|"0000000000"|"0000000001"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019922"|"MIAMI KIDS-S15901A-PINK-Sneaker Slip on Baby Rosa-24"|"0000000005"|"0000000000"|"0000000005"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019923"|"MIAMI KIDS-S15901A-PINK-Sneaker Slip on Baby Rosa-25"|"0000000003"|"0000000000"|"0000000003"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019924"|"MIAMI KIDS-S15901A-PINK-Sneaker Slip on Baby Rosa-26"|"0000000005"|"0000000000"|"0000000005"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019925"|"MIAMI KIDS-S15901A-PINK-Sneaker Slip on Baby Rosa-27"|"0000000004"|"0000000000"|"0000000004"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019932"|"MIAMI KIDS-S15901A-RED-Sneaker Slip on Baby Rosso-26"|"0000000005"|"0000000000"|"0000000005"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019933"|"MIAMI KIDS-S15901A-RED-Sneaker Slip on Baby Rosso-27"|"0000000001"|"0000000000"|"0000000001"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019940"|"MIAMI KIDS-S15901A-YELLOW-Sneaker Slip on Baby Giallo-26"|"0000000002"|"0000000000"|"0000000002"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019941"|"MIAMI KIDS-S15901A-YELLOW-Sneaker Slip on Baby Giallo-27"|"0000000006"|"0000000000"|"0000000006"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019945"|"MIAMI KIDS-S15901A-GREEN-Sneaker Slip on Baby Verde-23"|"0000000001"|"0000000000"|"0000000001"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019947"|"MIAMI KIDS-S15901A-GREEN-Sneaker Slip on Baby Verde-25"|"0000000004"|"0000000000"|"0000000004"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019949"|"MIAMI KIDS-S15901A-GREEN-Sneaker Slip on Baby Verde-27"|"0000000002"|"0000000000"|"0000000002"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019950"|"MIAMI KIDS-S15901A-GREEN-Sneaker Slip on Baby Verde-28"|"0000000001"|"0000000000"|"0000000001"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019953"|"MIAMI KIDS-S15901A-LIGHTBLUE-Sneaker Slip on Baby Azzurro-23"|"0000000002"|"0000000000"|"0000000002"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019954"|"MIAMI KIDS-S15901A-LIGHTBLUE-Sneaker Slip on Baby Azzurro-24"|"0000000010"|"0000000000"|"0000000010"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019955"|"MIAMI KIDS-S15901A-LIGHTBLUE-Sneaker Slip on Baby Azzurro-25"|"0000000008"|"0000000000"|"0000000008"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019956"|"MIAMI KIDS-S15901A-LIGHTBLUE-Sneaker Slip on Baby Azzurro-26"|"0000000005"|"0000000000"|"0000000005"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019970"|"MIAMI KIDS-S15901A-BLACK-Sneaker Slip on Baby Nero-24"|"0000000003"|"0000000000"|"0000000003"
"FO20170529_PO32362"|"Miami Kids"|"RB3A019973"|"MIAMI KIDS-S15901A-BLACK-Sneaker Slip on Baby Nero-27"|"0000000003"|"0000000000"|"0000000003"
"FO20170529_PO32363"|"A Little Lovely Company"|"RB3A009897"|"A LITTLE LOVELY COMPANY-LTLE020-Set di Lettere per Box Lampada: Alfabeto Nero"|"0000000001"|"0000000000"|"0000000001"
"FO20170529_PO32363"|"A Little Lovely Company"|"RB3A009952"|"A LITTLE LOVELY COMPANY-WHWL006-Appendini da Muro: Foglie Bianche"|"0000000004"|"0000000000"|"0000000004"
"FO20170529_PO32365"|"Real Shades"|"RB3A019687"|"REAL SHADES-RK-2SKYNBL-Occhiali da Sole Baby Sky Neon Blue-2+"|"0000000001"|"0000000000"|"0000000001"
"FO20170529_PO32365"|"Real Shades"|"RB3A019691"|"REAL SHADES-RK-2SKYNPK-Occhiali da Sole Baby Sky Neon Pink-2+"|"0000000001"|"0000000000"|"0000000001"
"FO20170529_PO32365"|"Real Shades"|"RB3A019697"|"REAL SHADES-RK-2SURNBL-Occhiali da Sole Baby Surf Royal Neon Blue-2+"|"0000000001"|"0000000000"|"0000000001"
"FO20170529_PO32368"|"Bamboom"|"RB3A013137"|"BAMBOOM-104-000-120-BODY Sleeveless (shoulder opening) BIANCO-TAGLIA-6M"|"0000000003"|"0000000000"|"0000000003"
"FO20170529_PO32368"|"Bamboom"|"RB3A013156"|"BAMBOOM-104-000-060-CAPPELLINO BIMBO baby hat ROSA E GRIGIO-TAGLIA-3-6M"|"0000000001"|"0000000000"|"0000000001"
"FO20170529_PO32370"|"elodie details"|"RB2000P2"|"ELODIE DETAILS-103845-Cesto Contenitore Grigio Marble Grey"|"0000000002"|"0000000000"|"0000000002"
"FO20170529_PO32370"|"elodie details"|"RB3A009843"|"ELODIE DETAILS-103415-Bavaglino Mongolfiera"|"0000000004"|"0000000000"|"0000000004"
"FO20170529_PO32370"|"elodie details"|"RB3A010099"|"ELODIE DETAILS-103036-Ciuccio Capo Indiano"|"0000000007"|"0000000000"|"0000000007"
"FO20170529_PO32371"|"elodie details"|"RB3A018173"|"ELODIE DETAILS-103468_S-CAPPELLINO PER IL SOLE GRAPHIC DEVOTION-6-12 Mesi"|"0000000004"|"0000000000"|"0000000004"
"FO20170529_PO32371"|"elodie details"|"RB3A018174"|"ELODIE DETAILS-103468_M-CAPPELLINO PER IL SOLE GRAPHIC DEVOTION-1-2 Anni"|"0000000003"|"0000000000"|"0000000003"
"FO20170529_PO32371"|"elodie details"|"RB3A018177"|"ELODIE DETAILS-103472_S-CAPPELLINO PER IL SOLE POWDER PINK-6-12 Mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170529_PO32371"|"elodie details"|"RB3A018180"|"ELODIE DETAILS-103476_XS-CAPPELLINO PER IL SOLE PRETTY PETROL-0-6 Mesi"|"0000000002"|"0000000000"|"0000000002"
"FO20170529_PO32371"|"elodie details"|"RB3A018181"|"ELODIE DETAILS-103476_S-CAPPELLINO PER IL SOLE PRETTY PETROL-6-12 Mesi"|"0000000003"|"0000000000"|"0000000003"
"FO20170529_PO32371"|"elodie details"|"RB3A018182"|"ELODIE DETAILS-103476_M-CAPPELLINO PER IL SOLE PRETTY PETROL-1-2 Anni"|"0000000001"|"0000000000"|"0000000001"
"FO20170529_PO32371"|"elodie details"|"RB3A018183"|"ELODIE DETAILS-103476_L-CAPPELLINO PER IL SOLE PRETTY PETROL-2-3 Anni"|"0000000002"|"0000000000"|"0000000002"
"FO20170529_PO32371"|"elodie details"|"RB3A018184"|"ELODIE DETAILS-103480_XS-CAPPELLINO PER IL SOLE SWEET HONEY-0-6 Mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170529_PO32371"|"elodie details"|"RB3A018185"|"ELODIE DETAILS-103480_S-CAPPELLINO PER IL SOLE SWEET HONEY-6-12 Mesi"|"0000000004"|"0000000000"|"0000000004"
"FO20170529_PO32371"|"elodie details"|"RB3A018186"|"ELODIE DETAILS-103480_M-CAPPELLINO PER IL SOLE SWEET HONEY-1-2 Anni"|"0000000002"|"0000000000"|"0000000002"
"FO20170529_PO32371"|"elodie details"|"RB3A018187"|"ELODIE DETAILS-103480_L-CAPPELLINO PER IL SOLE SWEET HONEY-2-3 Anni"|"0000000002"|"0000000000"|"0000000002"
"FO20170529_PO32371"|"elodie details"|"RB3A018189"|"ELODIE DETAILS-103484_S-CAPPELLINO PER IL SOLE PRECIOUS PREPPY-6-12 Mesi"|"0000000003"|"0000000000"|"0000000003"
"FO20170529_PO32372"|"mamma baby olcelli"|"RB2000DA"|"MAMMA BABY OLCELLI-shsap500b-Sapone Liquido"|"0000000011"|"0000000000"|"0000000011"
"FO20170529_PO32372"|"mamma baby olcelli"|"RB2000DK"|"MAMMA BABY OLCELLI-salv20b-Salviettine"|"0000000006"|"0000000000"|"0000000006"
"FO20170529_PO32372"|"mamma baby olcelli"|"RB3A019645"|"MAMMA BABY OLCELLI-CVC100B-Mamma Baby Olcelli Crema Viso/Corpo Baby 100 ml"|"0000000011"|"0000000000"|"0000000011"
"FO20170529_PO32372"|"mamma baby olcelli"|"RB3A019646"|"MAMMA BABY OLCELLI-SHINT150B-Mamma Baby Olcelli Detergente Intimo Baby 150 ml"|"0000000008"|"0000000000"|"0000000008"
"FO20170529_PO32374"|"superga"|"RB3A018416"|"SUPERGA-S003KU0 _C71-Sneaker Baby Pois BegoniaPink-Navy-18"|"0000000001"|"0000000000"|"0000000001"
"FO20170529_PO32376"|"NOPPIES"|"RB3A018955"|"NOPPIES-74112_C152-Noppies Cardigan Blu Scuro con Disegni in Rilievo Baby-56 cm"|"0000000001"|"0000000000"|"0000000001"
"FO20170531_PO32380"|"Drink in the Box"|"RB3A020720"|"DRINK IN THE BOX-1908ORPM-Borraccia con Cannuccia Integrata 235 ml Arancione"|"0000000004"|"0000000000"|"0000000004"
"FO20170531_PO32380"|"Drink in the Box"|"RB3A020724"|"DRINK IN THE BOX-1912ORPM-Borraccia con Cannuccia Integrata 355 ml Arancione"|"0000000004"|"0000000000"|"0000000004"
"FO20170531_PO32380"|"Drink in the Box"|"RB3A020725"|"DRINK IN THE BOX-1901BLPM-Snack Box 355 ml Blu"|"0000000001"|"0000000000"|"0000000001"
"FO20170531_PO32380"|"Drink in the Box"|"RB3A020727"|"DRINK IN THE BOX-1901PKPM-Snack Box 355 ml Rosa"|"0000000001"|"0000000000"|"0000000001"
"FO20170531_PO32380"|"Drink in the Box"|"RB3A020742"|"DRINK IN THE BOX-1912ICE-Panetto di Ghiaccio per Borraccia 355 ml"|"0000000007"|"0000000000"|"0000000007"
"FO20170601_PO32384"|"BS"|"RB3A018723"|"BS-BTSGA014-Gioco BS Big Poles"|"0000000001"|"0000000000"|"0000000001"
"FO20170601_PO32384"|"BS"|"RB3A018733"|"BS-BTSGA134-Gioco BS Giant Ball"|"0000000002"|"0000000000"|"0000000002"
"FO20170601_PO32384"|"BS"|"RB3A018740"|"BS-BTSGA271-Gioco BS Water Flower"|"0000000001"|"0000000000"|"0000000001"
"FO20170601_PO32388"|"EZPZ"|"RB3A012305"|"EZPZ-HBV-Happy Bowl Verde"|"0000000001"|"0000000000"|"0000000001"
"FO20170601_PO32393"|"KUK"|"RB3A009230"|"KUK-F520-28-Set Copripiumino Balena Rosa 100x135"|"0000000001"|"0000000000"|"0000000001"
"FO20170601_PO32393"|"KUK"|"RB3A009872"|"KUK-F115-25-Set 2 Copertine 70x60 Balena Blu"|"0000000001"|"0000000000"|"0000000001"
"FO20170601_PO32396"|"Liliputi"|"RB3A017532"|"LILIPUTI-2006004020073-Stretchy Wrap Folk Tale"|"0000000001"|"0000000000"|"0000000001"
"FO20170601_PO32396"|"Liliputi"|"RB3A017537"|"LILIPUTI-2006004020004-Stretchy Wrap Elegance"|"0000000001"|"0000000000"|"0000000001"
"FO20170601_PO32396"|"Liliputi"|"RB3A017597"|"LILIPUTI-2006001020748-Sandali Morbidi Fuscia e Silver Baby e Bambino XXL 3-4 anni"|"0000000001"|"0000000000"|"0000000001"
"FO20170601_PO32398"|"Suavinex"|"RB3A019707"|"SUAVINEX-QS005DA04-DUCCIO STERILIZZACIUCCIO ARANCIONE"|"0000000002"|"0000000000"|"0000000002"
"FO20170601_PO32398"|"Suavinex"|"RB3A019710"|"SUAVINEX-QS0230037-COLLANINA AMBRA BOY"|"0000000002"|"0000000000"|"0000000002"
"FO20170601_PO32398"|"Suavinex"|"RB3A019716"|"SUAVINEX-QS0240011-BIO BABY CREMA IDRATANTE"|"0000000001"|"0000000000"|"0000000001"
"FO20170601_PO32398"|"Suavinex"|"RB3A019723"|"SUAVINEX-QS0240004-ECOBIO BABY IGIENIZZANTE  BUCATO"|"0000000002"|"0000000000"|"0000000002"
"FO20170601_PO32398"|"Suavinex"|"RB3A019725"|"SUAVINEX-QS0240006-PULISCI SUCCHIETTO 14 SALV. MONO"|"0000000003"|"0000000000"|"0000000003"
"FO20170605_PO32402"|"KUK"|"RB3A010501"|"KUK-FL328-06-Body a maniche lunghe Balena Rosa 3-6 mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170606_PO32409"|"Stephen Joseph"|"RB3A020798"|"STEPHEN JOSEPH-SJ101129-Borraccia Morbida Pirata"|"0000000004"|"0000000000"|"0000000004"
"FO20170606_PO32409"|"Stephen Joseph"|"RB3A020801"|"STEPHEN JOSEPH-SJ101176A-Borraccia Morbida Gufetto"|"0000000005"|"0000000000"|"0000000005"
"FO20170606_PO32409"|"Stephen Joseph"|"RB3A020803"|"STEPHEN JOSEPH-SJ102725S-Ciabattine Mare Farfalla-S"|"0000000003"|"0000000000"|"0000000003"
"FO20170606_PO32409"|"Stephen Joseph"|"RB3A020805"|"STEPHEN JOSEPH-SJ102728AS-Ciabattine Mare Sirenetta-S"|"0000000004"|"0000000000"|"0000000004"
"FO20170606_PO32409"|"Stephen Joseph"|"RB3A020808"|"STEPHEN JOSEPH-SJ102740S-Ciabattine Mare Pesce-S"|"0000000003"|"0000000000"|"0000000003"
"FO20170606_PO32409"|"Stephen Joseph"|"RB3A020809"|"STEPHEN JOSEPH-SJ102740M-Ciabattine Mare Pesce-M"|"0000000003"|"0000000000"|"0000000003"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020494"|"MIAMI KIDS-D0745-1_RED-Sneakers Soft Sole con Lacci Rosse-0-6 Mesi"|"0000000009"|"0000000000"|"0000000009"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020495"|"MIAMI KIDS-D0745-1_RED-Sneakers Soft Sole con Lacci Rosse-6-9 Mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020497"|"MIAMI KIDS-D0745-1_GREEN-Sneakers Soft Sole Verde Acqua-0-6 Mesi"|"0000000009"|"0000000000"|"0000000009"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020498"|"MIAMI KIDS-D0745-1_GREEN-Sneakers Soft Sole Verde Acqua-6-9 Mesi"|"0000000010"|"0000000000"|"0000000010"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020499"|"MIAMI KIDS-D0745-1_GREEN-Sneakers Soft Sole Verde Acqua-9-12 Mesi"|"0000000010"|"0000000000"|"0000000010"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020500"|"MIAMI KIDS-1529_RED-Sneakers Soft Sole Bianche e Rosse-0-6 Mesi"|"0000000009"|"0000000000"|"0000000009"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020501"|"MIAMI KIDS-1529_RED-Sneakers Soft Sole Bianche e Rosse-6-9 Mesi"|"0000000010"|"0000000000"|"0000000010"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020502"|"MIAMI KIDS-1529_RED-Sneakers Soft Sole Bianche e Rosse-9-12 Mesi"|"0000000010"|"0000000000"|"0000000010"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020503"|"MIAMI KIDS-1909_GREEN-Sneakers Soft Sole Volpe Verde-0-6 Mesi"|"0000000011"|"0000000000"|"0000000011"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020505"|"MIAMI KIDS-1909_GREEN-Sneakers Soft Sole Volpe Verde-9-12 Mesi"|"0000000010"|"0000000000"|"0000000010"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020506"|"MIAMI KIDS-D0675-2-Sneakers Soft Sole Rainbow Skulls-0-6 Mesi"|"0000000004"|"0000000000"|"0000000004"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020507"|"MIAMI KIDS-D0675-2-Sneakers Soft Sole Rainbow Skulls-6-9 Mesi"|"0000000006"|"0000000000"|"0000000006"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020508"|"MIAMI KIDS-D0675-2-Sneakers Soft Sole Rainbow Skulls-9-12 Mesi"|"0000000010"|"0000000000"|"0000000010"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020509"|"MIAMI KIDS-DJ0670-2-Sneakers Soft Sole Righe Bianche e Navy-0-6 Mesi"|"0000000005"|"0000000000"|"0000000005"
"FO20170606_PO32410"|"Miami Kids"|"RB3A020510"|"MIAMI KIDS-DJ0670-2-Sneakers Soft Sole Righe Bianche e Navy-6-9 Mesi"|"0000000009"|"0000000000"|"0000000009"
